task_inputs-model,task_inputs-execution_type,task_inputs-GPU,task_inputs-n_gpus,task_inputs-precision,request_throughput-unit,request_throughput-avg,request_latency-unit,request_latency-avg,request_latency-p95,time_to_first_token-unit,time_to_first_token-avg,time_to_first_token-p95,inter_token_latency-unit,inter_token_latency-avg,inter_token_latency-p95,output_token_throughput-unit,output_token_throughput-avg,output_token_throughput_per_request-unit,output_token_throughput_per_request-avg,output_token_throughput_per_request-p95,num_output_token-unit,num_output_token-avg,num_output_token-p95,num_input_token-unit,num_input_token-avg,num_input_token-p95,input_config-model,input_config-backend,input_config-extra_inputs-max_tokens,input_config-stability_percentage,input_config-concurrency,input_config-synthetic_input_tokens_mean,input_config-synthetic_input_tokens_stddev,input_config-output_tokens_mean
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.3639808146995334,ns,231106049856.30093,304982023989.75,ns,104910664331.75,178908012653.0,ns,126322296.2783133,63792116.55,tokens/sec,363.9808146995334,tokens/sec,4.563381604908259,7.004082409999018,tokens,1000.0,1000.0,tokens,6999.666666666667,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,100,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.30233318545069976,ns,79523786273.92,93997269963.0,ns,11661187119.12,27029927636.45,ns,67930529.68448448,46104701.5,tokens/sec,302.3331854506998,tokens/sec,12.630006991930001,12.959433286747256,tokens,1000.0,1000.0,tokens,6999.66,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,25,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.3640097675479933,ns,349981558820.375,557003151330.5,ns,223798536631.875,430950663153.25,ns,126309628.30836071,63779775.6,tokens/sec,364.0097675479933,tokens/sec,3.482556919709774,7.00301209949029,tokens,1000.0,1000.0,tokens,6999.657407407408,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,200,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.5955387994360014,ns,8395229197.968,8407257803.4,ns,1538055601.248,1819177901.6,ns,34458158.777487434,33422164.7,tokens/sec,119.10775988720029,tokens/sec,23.82309166138566,23.87050967558207,tokens,200.0,200.0,tokens,1999.616,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,5,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,1.8692437451754693,ns,26028772257.332306,26104229747.799988,ns,9376250560.815384,11442790691.749989,ns,83681013.5503363,42909605.55,tokens/sec,373.8487490350939,tokens/sec,7.693336879072029,7.741876100564529,tokens,200.0,200.0,tokens,1999.6538461538462,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,50,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.27743210563599835,ns,7208196695.172414,7209879955.65,ns,603677913.6206896,784917457.9,ns,33188536.590712182,32537985.95,tokens/sec,55.48642112719968,tokens/sec,27.746201416443572,27.754019608885937,tokens,200.0,200.0,tokens,1999.6206896551723,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,2,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.14951774586734548,ns,6687962702.3125,6689120279.3,ns,397373946.21875,398020670.55,ns,31610998.77434045,31844187.6,tokens/sec,29.903549173469095,tokens/sec,29.90450392927893,29.922129459132385,tokens,200.0,200.0,tokens,1999.46875,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,1,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,1.8351202762722867,ns,116239903602.23547,172395943592.7,ns,38373165101.35015,94596934912.0,ns,391290143.22052926,5451495896.5,tokens/sec,367.0240552544574,tokens/sec,1.7726281094621414,2.1557524289227663,tokens,200.0,200.0,tokens,1999.6483180428133,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,250,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,1.9810713698981448,ns,70174877521.42776,100086974822.0,ns,14339798607.96634,44986369500.4,ns,280578285.9972936,75982861.49999996,tokens/sec,396.21427397962896,tokens/sec,2.8930487205485567,3.017624170092372,tokens,200.0,200.0,tokens,1999.6535764375876,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,150,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.5949740321009118,ns,8403188789.96,8414154222.8,ns,1541097586.144,1822064090.2,ns,34482870.37093467,33479931.3,tokens/sec,118.99480642018236,tokens/sec,23.800514727893834,23.82391495452574,tokens,200.0,200.0,tokens,1999.616,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,5,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.9365066730223026,ns,10677266098.938461,10682378742.4,ns,3236769776.4269233,3552630064.9,ns,37389428.756339386,36260581.0,tokens/sec,187.30133460446052,tokens/sec,18.73139165663944,18.741197392333333,tokens,200.0,200.0,tokens,1999.6538461538462,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,10,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,1.9721729923004583,ns,48083717435.65143,58386504261.949745,ns,11578361731.828571,23074921996.699753,ns,183443998.51167265,61027187.5,tokens/sec,394.43459846009165,tokens/sec,4.190962568902408,4.289176166911882,tokens,200.0,200.0,tokens,1999.66,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,100,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,1.544507012216606,ns,16169559704.218824,16176951300.0,ns,6534936924.69647,8405330848.6,ns,48415189.84684599,37749131.3,tokens/sec,308.9014024433212,tokens/sec,12.369049587853752,12.382964490262303,tokens,200.0,200.0,tokens,1999.6470588235295,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,25,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,1.8541863355919006,ns,95602553161.0376,137196644200.0,ns,19342397700.762405,61794270115.8,ns,383216861.60942304,3251380178.5,tokens/sec,370.83726711838017,tokens/sec,2.1449018426831965,2.3091188096806796,tokens,200.0,200.0,tokens,1999.6631578947367,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,200,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.7717245546067782,ns,6478553667.521213,6482998454.2,ns,213776656.0848485,244297328.2,ns,31481289.25970031,31662414.8,tokens/sec,154.34491092135565,tokens/sec,30.871176840949094,30.915130949943872,tokens,200.0,200.0,tokens,199.65454545454546,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,5,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,5.46138951850269,ns,9150390908.331305,9186321344.8,ns,1594767679.9426086,1855568215.05,ns,37968127.56745962,37332920.65,tokens/sec,1092.2731546661742,tokens/sec,21.8571700790943,21.948413681738227,tokens,199.99913043478261,200.0,tokens,199.65652173913043,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,50,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.3209275686831605,ns,6231310969.279411,6234597032.35,ns,111792166.51470588,129515644.35,ns,30751350.76766184,30912988.45,tokens/sec,64.1855137366321,tokens/sec,32.095997614159145,32.115060037849375,tokens,200.0,200.0,tokens,199.64705882352942,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,2,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.16640757331362568,ns,6009141887.542857,6011558987.0,ns,66652078.057142854,67140422.9,ns,29861757.83661163,30065491.8,tokens/sec,33.28151466272514,tokens/sec,33.282648927914664,33.30482382165207,tokens,200.0,200.0,tokens,199.5142857142857,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,1,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,9.631439831365718,ns,24049539097.741447,24221055372.8,ns,6289166313.172488,8014031251.6,ns,89248494.56513722,85770728.15,tokens/sec,1926.2810296942228,tokens/sec,8.316435460112983,8.377094804194599,tokens,199.99927979834354,200.0,tokens,199.65934461649263,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,250,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,8.919804795157676,ns,16805396299.20745,16846195289.0,ns,4269667841.5894117,5378453368.95,ns,62993868.40075713,58958309.0,tokens/sec,1783.9539631062057,tokens/sec,11.900949717789409,11.934539145958798,tokens,199.9992156862745,200.0,tokens,199.65843137254902,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,150,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,0.7716747383555349,ns,6478969455.012121,6486309190.0,ns,213880243.97575757,243924956.6,ns,31482860.356966652,31656014.3,tokens/sec,154.334947671107,tokens/sec,30.869154647718958,30.902496662641003,tokens,200.0,200.0,tokens,199.65454545454546,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,5,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,1.4710242867457437,ns,6797405807.703226,6801766863.1,ns,382824111.7258065,414515604.15,ns,32234077.861985117,32516256.6,tokens/sec,294.2048573491487,tokens/sec,29.423040524849352,29.4641041219246,tokens,200.0,200.0,tokens,199.65483870967742,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,10,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,7.418836790692751,ns,13472770933.075237,13487811955.35,ns,2721974403.0509524,3726231609.1,ns,54024630.19831537,50430475.7,tokens/sec,1483.7532270208537,tokens/sec,14.844679435362869,14.869331861196747,tokens,199.99809523809523,200.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,100,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,3.1920355628302532,ns,7830677275.494815,7845822616.3,ns,928597673.0992593,996126532.1999999,ns,34683817.097465105,35074870.0,tokens/sec,638.4071125660506,tokens/sec,25.540655587091084,25.60611694064745,tokens,200.0,200.0,tokens,199.66222222222223,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,25,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,4,fp16,requests/sec,9.301426098648701,ns,21377309198.825386,21527583544.8,ns,5869052709.141154,7168226172.35,ns,77931620.82703736,77475883.0,tokens/sec,1860.2709098434345,tokens/sec,9.356059380024512,9.48063798191332,tokens,199.99846153846153,200.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,200,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.3216972484194959,ns,15541527285.261538,15561853607.0,ns,75019672.43076923,92813013.99999997,ns,15482204.888495302,15972344.1,tokens/sec,321.69229923105866,tokens/sec,64.34276414255542,64.37360737344412,tokens,999.9846153846154,1000.0,tokens,199.64615384615385,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,5,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,2.451026551559651,ns,20392186591.824707,20513982555.6,ns,363038354.1564706,493089151.65,ns,20049179.411325034,20619284.75,tokens/sec,2451.020784438353,tokens/sec,49.038484321407495,49.152116531134894,tokens,999.9976470588235,1000.0,tokens,199.65529411764706,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,50,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.1333005700209925,ns,15002376119.464285,15010242021.2,ns,45538339.21428572,51903602.25,ns,14972328.108441489,15422262.4,tokens/sec,133.29580928634888,tokens/sec,66.65373377496726,66.68397707908504,tokens,999.9642857142857,1000.0,tokens,199.46428571428572,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,2,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.06830728916676994,ns,14638956800.214285,14640531920.9,ns,29714595.214285713,30916814.2,ns,14624809.83260574,15089565.2,tokens/sec,68.3024100746866,tokens/sec,68.30600006805327,68.32210698738746,tokens,999.9285714285714,1000.0,tokens,199.28571428571428,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,1,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,7.192511653081068,ns,34652753781.1616,37643287237.15,ns,1556140563.918,2286453473.65,ns,33129309.227266826,43507299.849999994,tokens/sec,7192.474252020472,tokens/sec,28.883984813244215,29.58843022596979,tokens,999.9948,1000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,250,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,4.845971718971928,ns,30914275933.098183,31056166808.5,ns,1022839891.7569697,1415361492.5,ns,29921210.730276015,32115565.799999997,tokens/sec,4845.9599711617,tokens/sec,32.34760167628969,32.43614470573251,tokens,999.9975757575758,1000.0,tokens,199.65757575757576,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,150,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.32172572069257593,ns,15540089540.738462,15545581737.2,ns,74350905.5076923,87732839.99999999,ns,15481344.569833005,15964054.15,tokens/sec,321.72077106610374,tokens/sec,64.34870547599395,64.35763113704819,tokens,999.9846153846154,1000.0,tokens,199.64615384615385,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,5,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.6394225095289171,ns,15637688577.644444,15645114941.65,ns,117137933.42777778,127531954.54999991,ns,15536168.497860812,16062133.0,tokens/sec,639.4154048343668,tokens/sec,63.947366935383336,63.97847275540326,tokens,999.9888888888889,1000.0,tokens,199.67222222222222,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,10,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,4.197529108749401,ns,23801186972.274666,24047840020.2,ns,635117334.7466667,927330141.15,ns,23189147.56335528,24114441.0,tokens/sec,4197.5151169857045,tokens/sec,42.016659669249364,42.29142079362175,tokens,999.9966666666667,1000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,100,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,1.4319156718410277,ns,17456210373.808,17465280804.1,ns,216482168.568,263106510.8,ns,17256811.316280924,18018235.05,tokens/sec,1431.9299909977462,tokens/sec,57.28679073399656,57.31906466140481,tokens,1000.01,1000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,25,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,6.205910380400028,ns,32174233690.734547,32504289204.65,ns,1356759921.2218182,1805288009.3999999,ns,30848026.02932545,35892689.9,tokens/sec,6205.896276058254,tokens/sec,31.08201640007124,31.350644141361112,tokens,999.9977272727273,1000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,200,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.14542228335141275,ns,34380656232.166664,34406901516.15,ns,400483924.2,488205737.35,ns,16998585.446706686,17670989.1,tokens/sec,290.8445667028255,tokens/sec,58.172252039291756,58.18531000469318,tokens,2000.0,2000.0,tokens,1999.4666666666667,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,5,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.9973336426286765,ns,49527511513.0,50912802879.5,ns,2510844462.16,4405164112.6,ns,23520093.572206102,23384098.7,tokens/sec,1994.6672852573531,tokens/sec,40.384924375054574,40.521889197088264,tokens,2000.0,2000.0,tokens,1999.66,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,50,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.060865819589280175,ns,32856761980.833332,32871686065.4,ns,165362342.0,215594833.6,ns,16353876.757795565,16976448.0,tokens/sec,121.73163917856036,tokens/sec,60.87028595052667,60.934972302840755,tokens,2000.0,2000.0,tokens,1999.3333333333333,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,2,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.031127857031986762,ns,32124525500.333332,32129779105.0,ns,112966591.33333333,114133963.0,ns,16013786.347673837,16656352.3,tokens/sec,62.25571406397353,tokens/sec,62.25773139630994,62.277510964316505,tokens,2000.0,2000.0,tokens,1999.6666666666667,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,1,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,2.1207005758383497,ns,114144336763.15733,128358706786.45,ns,5805328685.829333,20089411347.55,ns,54196775.72198207,56909910.6,tokens/sec,4241.4011516767,tokens/sec,17.561129810649575,18.01678470716267,tokens,2000.0,2000.0,tokens,1999.6546666666666,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,250,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,1.6620326376567196,ns,87922880252.86,94984995320.5,ns,4258961214.6755557,11517834761.4,ns,41853179.910770826,41125188.5,tokens/sec,3324.0689687193003,tokens/sec,22.773074000835898,23.169879249202367,tokens,2000.0022222222221,2000.0,tokens,1999.651111111111,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,150,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.14545224313065774,ns,34373688228.76667,34390852110.5,ns,398922434.6666667,479466317.1,ns,16995880.837468736,17645576.15,tokens/sec,290.90448626131547,tokens/sec,58.184041230832854,58.19414575636462,tokens,2000.0,2000.0,tokens,1999.4666666666667,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,5,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.2881606601562124,ns,34700335090.083336,34710574282.45,ns,833299851.7166667,925319450.7,ns,16941988.61349008,17594317.4,tokens/sec,576.3213203124247,tokens/sec,57.63633538672228,57.66395191211427,tokens,2000.0,2000.0,tokens,1999.6333333333334,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,10,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,1.497851295054449,ns,65571338623.375,69183168139.45,ns,3240480626.76,7215292844.55,ns,31180929.051343467,29801577.2,tokens/sec,2995.691356224185,tokens/sec,30.51707110570373,30.844976434435267,tokens,1999.9925,2000.0,tokens,1999.66,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,100,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.5726759512654901,ns,43631475482.41,43726274916.0,ns,1675298026.27,2250831589.75,ns,20988583.01957979,22103769.2,tokens/sec,1145.3519025309802,tokens/sec,45.83848805650499,45.85447119832472,tokens,2000.0,2000.0,tokens,1999.66,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,25,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,1.9422982759223142,ns,96371234328.78389,103160856762.6,ns,6280520131.9436245,15857657951.4,ns,45067212.90241433,46693173.099999994,tokens/sec,3884.5887305092892,tokens/sec,20.785728255984576,21.981937913469665,tokens,1999.9959731543624,2000.0,tokens,1999.6630872483222,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,200,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.15845547327646958,ns,31552733776.933334,31571469354.2,ns,75257455.53333333,95194724.6,ns,15746458.431907719,16473160.8,tokens/sec,316.91094655293915,tokens/sec,63.38595367327619,63.40000791981346,tokens,2000.0,2000.0,tokens,199.46666666666667,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,5,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,1.2180937911723753,ns,41025932113.636,41083636704.15,ns,416269281.604,594585944.5,ns,20313933.091052767,21273877.0,tokens/sec,2436.1827099695856,tokens/sec,48.74961328358094,48.845687477909415,tokens,1999.996,2000.0,tokens,199.644,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,50,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.06561925173088923,ns,30476674794.5,30486700256.5,ns,44537891.5,52891327.05,ns,15224224.285938896,15912132.0,tokens/sec,131.23381637236912,tokens/sec,65.62161626880636,65.64438487743169,tokens,1999.9285714285713,2000.0,tokens,199.28571428571428,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,2,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.033416285491116776,ns,29924465055.42857,29928899606.6,ns,30524142.285714287,31507907.5,ns,14955699.794492131,15649010.5,tokens/sec,66.8277972271634,tokens/sec,66.83017337989585,66.84204135337394,tokens,1999.857142857143,2000.0,tokens,199.42857142857142,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,1,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,3.5328985586265924,ns,70562304254.458,71921035048.15,ns,1457036630.861,2208722323.75,ns,34566668.00029909,53456898.0,tokens/sec,7065.786518557508,tokens/sec,28.35040767778679,28.803411697519447,tokens,1999.997,2000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,250,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,2.3837771472232188,ns,62839267473.39667,62947432761.8,ns,1014990335.5866667,1362055381.75,ns,30926599.61683323,35047114.25,tokens/sec,4767.486754093932,tokens/sec,31.826804531334275,31.871460820060264,tokens,1999.9716666666666,2000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,150,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.1585041176131992,ns,31543055609.433334,31557401459.4,ns,73899610.66666667,89248066.55,ns,15742431.045417396,16466106.399999999,tokens/sec,317.0082352263984,tokens/sec,63.40540064089075,63.41523182871182,tokens,2000.0,2000.0,tokens,199.46666666666667,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,5,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,8,fp16,requests/sec,0.3165656598392823,ns,31586554363.633335,31602107836.5,ns,113509554.51666667,135492460.9,ns,15744295.79759681,16489203.8,tokens/sec,633.1365957728952,tokens/sec,63.31861577460068,63.34607756067871,tokens,2000.0166666666667,2000.0,tokens,199.63333333333333,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,10,200,0,2000
